1,0
 show me the cheapest flights round trip from new york to san jose,atis_flight
 show me airports in washington dc,atis_airport
 what is the cost of a business class ticket going from boston to dallas leaving july first,atis_airfare
 what flights from cincinnati to tampa,atis_flight
 show me fares from baltimore to philadelphia,atis_airfare
 show me the flights out of love field,atis_flight
 do you have a flight from salt lake city to st. petersburg,atis_flight
 show me all flights that go from new york to miami on tuesday and go from miami to new york on sunday,atis_flight
 now i need a flight on tuesday from phoenix to detroit,atis_flight
 now show me the flights from memphis to cleveland,atis_flight
 what is the cheapest round trip flight from denver to atlanta,atis_flight
 show me the latest flight to love field,atis_flight
 am flights from atlanta to philadelphia,atis_flight
 show me flights from atlanta to washington please,atis_flight
 can you tell me the latest evening flight from atlanta to denver on july seventh,atis_flight
 show me flights from san francisco to pittsburgh on a sunday,atis_flight
 also show me all flights from oakland to denver,atis_flight
 i want to fly from boston to san francisco,atis_flight
 okay what i'd like to do on this one is go from washington to atlanta i want a nonstop and i'd like to leave around 5 pm,atis_flight
 okay on tuesday june first i'd like to go from phoenix to detroit in the late afternoon,atis_flight
 how much is a round trip fare from nashville to seattle,atis_airfare
 when is the first flight in the morning from boston to denver,atis_flight
 i'm requesting flight information on a flight from san francisco to pittsburgh on friday,atis_flight
 i would like a flight between boston and atlanta on any day at one in the afternoon,atis_flight
 give me information on flights from atlanta to washington dc on wednesday after 4 pm and thursday before 9 am,atis_flight
 show me all flights from san diego to miami with a stop in denver,atis_flight
 what is the cheapest one way fare from boston to baltimore,atis_airfare
 what is the earliest flight from denver to san francisco on the morning of august twenty seventh,atis_flight
 what are the flights from atlanta to boston in the afternoon,atis_flight
 round trip fares from baltimore to philadelphia less than 1000 dollars or round trip fares from denver to philadelphia less than 1000 dollars or round trip fares from pittsburgh to philadelphia less than 1000 dollars,atis_airfare
 find me the cheapest flight from boston to washington,atis_flight
 can you show me what fares are available from oakland to dallas on december sixteenth one way only,atis_airfare
 i need an early flight from dallas to houston,atis_flight
 please show me all the flights from boston,atis_flight
 american flights to houston from cincinnati,atis_flight
 please explain fare code f,atis_abbreviation
 does united airlines have flights between boston and denver,atis_flight
 what is restriction ap 57,atis_abbreviation
 i would like information on flights leaving early monday morning from atlanta to baltimore,atis_flight
 i need ground transportation in dallas please show me what's available,atis_ground_service
 please list all flights between boston and atlanta,atis_flight
 give me the flights from miami to new york using tower air,atis_flight
 could you tell me if there is ground transportation between the boston airport and boston downtown,atis_ground_service
 what flights go from san francisco to washington via indianapolis,atis_flight
 show me all flights from san francisco to boston philadelphia or baltimore,atis_flight
 all flights from sfo to long beach,atis_flight
 i want to fly united airlines from boston to denver,atis_flight
 what ground transportation is available in boston,atis_ground_service
 are there any flights from denver to atlanta which connect in pittsburgh,atis_flight
 show me flights between new york city and las vegas,atis_flight
 morning flight from dallas to atlanta,atis_flight
 what type of aircraft are used on flights from cleveland to dallas that leave before noon,atis_aircraft
 i'd like to fly from denver to pittsburgh to atlanta could you find me the cheapest way to do this,atis_flight
 show me the airlines that fly from san francisco to boston,atis_airline
 show me all the flights from san francisco to boston for august thirty first 1991,atis_flight
 i would like to book an early morning flight from tampa florida to charlotte north carolina on april sixth,atis_flight
 are there any continental flights between dallas and boston,atis_flight
 i am interested in a flight from cincinnati to burbank the flight should be american and leave in the afternoon i need to know the aircraft and flight number,atis_flight
 give me the lowest fare from atlanta to denver on may seventh please,atis_airfare
 first class american flight from philadelphia to dallas on wednesday,atis_flight
 please show me continental flights from san francisco to pittsburgh on friday,atis_flight
 show me all flights on us airlines from boston to oakland california which leave after 11 o'clock am,atis_flight
 okay let's see do you have a flight on delta airline from atlanta to boston,atis_flight
 show me the most expensive one way first class fare from baltimore to dallas,atis_airfare
 list all the airlines that fly into general mitchell international,atis_airline
 does midwest express serve baltimore,atis_flight
 show me the least expensive flight from miami to new york on a sunday with first class fare,atis_flight
 on the earliest flight from san francisco to atlanta on delta is a meal being served,atis_flight
 i would like to fly from pittsburgh to atlanta,atis_flight
 could you give me a flight between pittsburgh and philadelphia,atis_flight
 i would like a flight from nashville to st. louis that arrives in st. louis around 6 pm and is nonstop,atis_flight
 show me all nationair flights from toronto,atis_flight
 ground transportation atl to atlanta,atis_ground_service
 oh let's see does eastern airline have a flight from atlanta to washington,atis_flight
 list the nonstop flights early tuesday morning from dallas to atlanta,atis_flight
 hello i would like to plan a flight from boston to denver,atis_flight
 what is the cheapest flight flying from boston to atlanta before 8,atis_flight
 do the airlines still offer first class,atis_airline
 please list all the takeoffs and landings for general mitchell international,atis_flight
 what flights are available on dl from dallas to atlanta on monday morning,atis_flight
 all flights from boston to washington dc on november eleventh,atis_flight
 how much does flight ua 297 from denver to san francisco cost,atis_airfare
 show me the flights from boston to atlanta,atis_flight
 all flights from washington dc to san francisco after 5 pm on november twelfth economy class,atis_flight
 list all round trip flights between indianapolis and orlando on the twenty seventh of december,atis_flight
 show me round trip fares from new york to miami,atis_airfare
 please show me the flights from las vegas to detroit on the twenty eighth,atis_flight
 does midwest express have any flights from montreal to detroit,atis_flight
 what flights takeoff and land at general mitchell international,atis_flight
 list flights from philadelphia to san francisco via dallas,atis_flight
 show me ground transportation in boston and in baltimore,atis_ground_service
 continental airlines on saturday from chicago to seattle,atis_flight
 what ground transportation is available from the pittsburgh airport to the town,atis_ground_service
 i'd like flights on american airlines from philadelphia to dallas arriving before 1145 am,atis_flight
 what kind of ground transportation is available in las vegas,atis_ground_service
 show me all the one way fares from tacoma to montreal,atis_airfare
 what ground transportation is there from the airport in atlanta to downtown,atis_ground_service
 show me all the prices of flights from baltimore to dallas,atis_airfare
 all flights from denver to philadelphia,atis_flight
 show me the flights from cincinnati to denver,atis_flight
 what is fare code f,atis_abbreviation
 i would like to book on delta airlines their earliest possible flight from washington dc to san francisco,atis_flight
 what is fare code f,atis_abbreviation
 i would like a nonstop flight from jfk to las vegas on march second,atis_flight
 what is the latest evening flight leaving san francisco for washington,atis_flight
 what flights from houston to milwaukee on friday on american airlines,atis_flight
 find travel arrangements for a round trip flight from dallas to pittsburgh arriving after 8 pm before 10 pm,atis_flight
 what is the cheapest fare from dallas to denver round trip,atis_airfare
 flights from milwaukee to phoenix on saturday or sunday american airlines,atis_flight
 please list all delta flights from kansas city to salt lake city,atis_flight
 show me the flights from pittsburgh to baltimore,atis_flight
 i would like a flight on american airlines from baltimore to san francisco with a stop in denver,atis_flight
 which flights on united airlines and northwest go through denver,atis_flight
 i need to fly from atlanta to charlotte north carolina next monday,atis_flight
 show me all flights both direct and connecting from dallas fort worth to either san francisco or oakland that depart after 7 pm,atis_flight
 show me flights from new york to miami,atis_flight
 what are all the available meals,atis_meal
 show me flights from denver to philadelphia on a monday,atis_flight
 i'd like a flight from burbank to tacoma washington,atis_flight
 i'd like a flight from st. petersburg to miami on that next thursday,atis_flight
 flight from denver to philadelphia saturday afternoon,atis_flight
 please list the flight times from newark to boston,atis_flight_time
 what are the cheapest one way flights from atlanta to denver,atis_flight
 i would like to find a flight that goes from tampa to montreal making a stop in new york and a flight that serves lunch,atis_flight
 show me the airlines for flights to or from love field,atis_airline
 which airlines have flights from san francisco to washington by way of indianapolis,atis_airline
 what airport is at tampa,atis_airport
 hi i need to go from newark to nashville on american airlines leaving around 630 pm,atis_flight
 show all flights with first class from baltimore to dallas,atis_flight
 i want a return flight from washington to dallas on american airlines,atis_flight
 what flights leave pittsburgh for denver on monday night,atis_flight
 show flights from dallas to san francisco,atis_flight
 what is the seating capacity for the f28,atis_capacity
 show flights from baltimore to san francisco between 6 pm and 8 pm on friday,atis_flight
 american airlines from phoenix to milwaukee,atis_flight
 what is the earliest flight between boston and washington,atis_flight
 what is the round trip fare on continental 1291 from denver to san francisco and return,atis_airfare
 first class fares from dallas to baltimore please,atis_airfare
 please give me the flight times the morning on united airlines for september twentieth from philadelphia to san francisco,atis_flight_time
 list all the airlines flying between washington and denver,atis_airline
 show me the flight schedule from pittsburgh to san francisco,atis_flight_time
 pittsburgh to boston saturday,atis_flight
 what flights are there available from philadelphia to denver on wednesday with economy class,atis_flight
 then list the flights from atlanta to philadelphia early wednesday morning nonstop,atis_flight
 what flights does delta have from dallas to denver after 5 o'clock,atis_flight
 what is the first flight after 8 am from boston to san francisco,atis_flight
 show me flights from philadelphia to oakland on friday,atis_flight
 what is the earliest flight from washington to atlanta leaving on wednesday september fourth,atis_flight
 what flights from miami to indianapolis,atis_flight
 all one way flights between boston and philadelphia,atis_flight
 ground transportation san francisco,atis_ground_service
 what flights leave from boston to pittsburgh in the morning,atis_flight
 does the philadelphia airport have a name,atis_airport
 is there ground transportation from the atlanta airport to downtown atlanta,atis_ground_service
 flight information on january twenty third 1992 from denver to san francisco,atis_flight
 what is the fare on november seventh going one way from pittsburgh to philadelphia,atis_airfare
 show me the earliest nonstop flight from dallas to houston,atis_flight
 give me a flight from baltimore to newark that arrives as early as possible,atis_flight
 what time are the flights leaving from denver to pittsburgh on july seventh,atis_flight_time
 give me flights from san francisco to boston on thursday afternoon,atis_flight
 i would like a flight from baltimore to san francisco on twa with a stop in denver,atis_flight
 show me the flights from atlanta to philadelphia,atis_flight
 what flights from toronto to philadelphia,atis_flight
 show me the flights from washington dc to san francisco with a stopover in denver,atis_flight
 is there a nonstop flight from denver to san francisco,atis_flight
 what is the most expensive flight from boston to dallas round trip,atis_flight
 all flights from washington to san francisco leaving after 2,atis_flight
 show me all flights on thursday from atlanta to oakland which arrive in oakland before 5 o'clock pm and serve a meal,atis_flight
 show me the flights arriving at love field,atis_flight
 what does fare code qw mean,atis_abbreviation
 show me the flights from boston to san francisco on united airlines,atis_flight
 from montreal to las vegas,atis_flight
 what planes does united use,atis_aircraft
 what does code yn mean,atis_abbreviation
 what is the cheapest flight from long beach to memphis,atis_flight
 from seattle to salt lake city,atis_flight
 find me the earliest flight from boston to atlanta,atis_flight
 what's the earliest flight from boston to bwi that serves dinner,atis_flight
 what kind of ground transportation is available in denver,atis_ground_service
 list daily flights from oakland to boston using delta airlines,atis_flight
 list nonstop flights on sunday from new york to las vegas and list nonstop flights on sunday from memphis to las vegas,atis_flight
 please list united flights between boston and denver departing at 9 am,atis_flight
 please list the flights from dallas fort worth to boston on july twenty third,atis_flight
 airports in new york,atis_airport
 what does us mean,atis_abbreviation
 what flights leave from chicago to seattle on saturday,atis_flight
 what airlines fly between boston and san francisco and stop in denver,atis_airline
 what are the flights from baltimore to dallas on sunday night,atis_flight
 show me the flights from atlanta to washington dc on thursday evening,atis_flight
 what flights does american airlines have from boston to dallas,atis_flight
 is there transportation from the atlanta airport to downtown atlanta,atis_ground_service
 give me a flight from memphis to las vegas and new york city to las vegas on sunday that arrive at the same time,atis_flight
 all flights from charlotte to anywhere on us air,atis_flight
 i would like information on flights leaving atlanta and arriving in dallas,atis_flight
 fares and flights from denver to philadelphia,atis_airfare
 show me the evening flights from philadelphia to atlanta,atis_flight
 flights between boston and philadelphia that arrive after 2 o'clock and before 5 o'clock on tuesday,atis_flight
 which airlines fly from boston to washington dc but stopover in some other city,atis_airline
 what is the earliest departure time from boston to denver,atis_flight_time
 what's the last flight leaving from pittsburgh to oakland,atis_flight
 ground transportation in denver,atis_ground_service
 find the latest flight from san francisco to atlanta that serves a meal,atis_flight
 list united flights from denver to san francisco on tuesdays or wednesdays,atis_flight
 what are the flights from denver to pittsburgh,atis_flight
 i need a flight to seattle leaving from baltimore making a stop in minneapolis,atis_flight
 are there any flights from denver to pittsburgh with a stopover in atlanta,atis_flight
 i would like a flight from pittsburgh to san francisco on august twentieth,atis_flight
 i would like to schedule a flight on american airlines from philadelphia to san francisco that makes a stop in denver,atis_flight
 what is the fare on continental 271 from dallas to san francisco,atis_airfare
 i'd like to book a flight from columbus to nashville please,atis_flight
 does eastern airlines fly between boston and washington,atis_flight
 i need to take ten people from denver to phoenix please give me the flights during the week,atis_flight
 i would like to fly from boston to baltimore please tell me what are the times of the flights,atis_flight
 show me the flights between atlanta and washington dc for wednesdays,atis_flight
 how do i get to philadelphia downtown from the airport,atis_ground_service
 what are the first class and coach fares for flights from chicago to kansas city arriving around 7 pm next thursday,atis_airfare
 show me all the flights from indianapolis to san diego on us air,atis_flight
 what flights are available from atlanta to oakland with one way economy fares,atis_flight
 how many flights does american airlines have with a class of service code f,atis_quantity
 are there any united airlines flights between boston and dallas,atis_flight
 i'd like to see flights from pittsburgh to philadelphia,atis_flight
 please give me a flight from pittsburgh to san francisco monday,atis_flight
 ground transportation for st. paul,atis_ground_service
 show me the flights from dulles to san francisco leaving after 6 pm,atis_flight
 what flights are there from new york to las vegas,atis_flight
 explain the restriction ap 57,atis_abbreviation
 show me the flights from san diego to san francisco on southwest airlines,atis_flight
 all flights and fares from dallas,atis_flight#atis_airfare
 i need a flight from st. petersburg to charlotte which will get me into charlotte by 5 pm or as soon thereafter as possible,atis_flight
 are there any flights from pittsburgh to boston that leave between noon and 5 o'clock,atis_flight
 i need a listing of flights from new york city to montreal canada departing thursday in the morning,atis_flight
 what is the fare from boston to san francisco on united airlines flight 21,atis_airfare
 what flights leave washington dc and arrive in san francisco on wednesday,atis_flight
 give me all the flights from memphis to charlotte,atis_flight
 show me oakland to dallas flights,atis_flight
 what are the flights from tacoma to san jose on wednesday the nineteenth,atis_flight
 pm flights leaving san francisco arriving boston,atis_flight
 show me the ground transportation in the salt lake city airport,atis_ground_service
 hello i would like to plan a flight on american airlines from boston to denver,atis_flight
 i'm interested in a flight from pittsburgh to atlanta,atis_flight
 show me all flights from pittsburgh to baltimore on thursday,atis_flight
 what is the ground transportation available in boston,atis_ground_service
 newark to cleveland,atis_flight
 i'd like the earliest flight information from boston to san francisco with a meal,atis_flight
 ground transportation in westchester county,atis_ground_service
 what does flight code us mean,atis_flight
 i would like to see the economy fares for pittsburgh to philadelphia,atis_airfare
 are there any flights from boston to san francisco stopping in denver,atis_flight
 tell me about flights on american airlines from dallas fort worth to philadelphia on june twenty ninth,atis_flight
 what flights from boston arrive in dallas fort worth before 5 pm,atis_flight
 i would like to see all flights from denver to philadelphia,atis_flight
 how much is a first class ticket from boston to san francisco,atis_airfare
 what flights go from san francisco to dallas,atis_flight
 all flights and fares from denver to pittsburgh on us air number 1039 on a thursday,atis_flight#atis_airfare
 what is the least expensive flight from pittsburgh to atlanta leaving on october fifth,atis_flight
 what ground transportation is available in denver,atis_ground_service
 could you please tell me the airlines that fly from toronto to san diego,atis_airline
 show me all daily flights between milwaukee and orlando,atis_flight
 show me city served both by nationair and canadian airlines international,atis_city
 what is the earliest flight on thursday from atlanta to washington dc,atis_flight
 show me the flights arriving on baltimore on june fourteenth,atis_flight
 show me all flights from atlanta to san francisco which leave the day after tomorrow after 5 o'clock pm,atis_flight
 okay we're going from washington to denver first class ticket i'd like to know the cost of a first class ticket,atis_airfare
 i need to catch an evening flight from boston to philadelphia on august first,atis_flight
 what is the least expensive flight from baltimore to san francisco,atis_flight
